,cutTime,cutAcc
0,1692387877536,12.18476636942378
1,1692387879040,12.527799529852047
2,1692387879243,13.374785655483333
3,1692387882085,12.422446696745476
4,1692387882329,16.39842445252259
5,1692387883913,15.909871280977685
6,1692387884116,12.382652841458556
7,1692387885213,18.409364407255012
8,1692387885415,12.027130670474083
9,1692387886432,13.413862913842848
10,1692387886634,13.089777108326308
11,1692387886837,12.283003507670697
12,1692387887975,12.93649549618231
13,1692387888218,12.307987711531844
14,1692387889193,15.860209974783956
15,1692387889395,12.075214661325418
16,1692387890411,13.93395620391834
17,1692387890656,12.073672066206461
18,1692387891670,12.894822891307271
19,1692387892806,12.142463807254293
20,1692387895366,12.49658110099318
21,1692387896705,12.362906918439238
22,1692387897761,14.499411751573474
23,1692387898006,12.20254492412546
24,1692387899833,13.301550134865952
25,1692387900929,14.151064946474312
26,1692387901254,12.0447834979031
27,1692387903203,12.976474258631807
28,1692387903570,12.023616087480354
29,1692387904707,12.621066444735128
30,1692387905112,12.535842328731386
31,1692387906086,13.138938185294478
32,1692387907184,13.68019559590833
33,1692387908361,16.079089144787524
34,1692387908605,12.671008909401767
35,1692387909743,12.436664350395116
36,1692387909986,12.080960489485596
37,1692387910879,15.40764360048349
38,1692387912584,16.34809753522058
39,1692387914007,13.686293063558487
40,1692387916728,13.75326828940592
41,1692387918595,12.003033334415587
42,1692387919895,12.271093040143635
43,1692387923307,12.381295078350629
44,1692387924363,12.86429383357263
45,1692387925742,13.287283798244228
46,1692387926961,13.437209641981154
47,1692387928017,12.693649144058503
48,1692387929399,14.391066733859475
49,1692387930698,12.687263073628431
50,1692387931958,14.699547369660996
51,1692387935084,12.883297219538205
52,1692387936262,12.895728326627271
53,1692387938130,13.139831293576215
54,1692387938334,12.291897435620598
55,1692387939470,12.528067460033267
56,1692387941947,13.344233935240997
57,1692387942192,12.165248571399092
58,1692387943247,13.372109536321075
59,1692387944508,14.738956456786374
60,1692387944710,12.487571735703245
61,1692387945603,12.530669606146393
62,1692387946861,14.358429862474242
63,1692387947106,12.38370056918611
64,1692387949787,13.038107966083883
65,1692387953318,14.170793357535159
66,1692387954091,12.208885237579478
67,1692387954295,13.414488178175464
68,1692387954822,12.464905911132542
69,1692387958436,12.339945416654112
70,1692387961565,12.53866924377156
71,1692387961808,12.185601129177456
72,1692387966153,13.322156614632767
73,1692387967737,12.990362762220988
