,cutTime,cutAcc
0,1703571267834,13.903818585827796
1,1703571269996,13.016685480654303
2,1703571272663,12.806064100244033
3,1703571273803,12.702425715830383
4,1703571274670,12.183450052357275
5,1703571275121,12.768262685162433
6,1703571276075,12.760647359999895
7,1703571278030,13.414061489848999
8,1703571278684,13.345466308033085
9,1703571279429,13.386018838999073
10,1703571280009,15.179853033216297
11,1703571281167,12.500932816869776
12,1703571281814,13.213828878234006
13,1703571287834,12.020918300570292
14,1703571289721,12.040911109752022
15,1703571290051,13.066414184078663
16,1703571290872,12.757284567993223
17,1703571291443,12.204816548717723
18,1703571291696,12.383853831072376
19,1703571292280,13.16380593566426
20,1703571295249,13.325969148603713
21,1703571296043,12.95988735218933
22,1703571296916,13.188113173540112
23,1703571297825,12.839182220642417
24,1703571298774,12.70124281610162
25,1703571300694,12.93024915605439
26,1703571301390,14.608664159912982
27,1703571302196,12.914594698902421
28,1703571306746,12.553597734489957
29,1703571307523,13.644507606924515
30,1703571308159,12.79691210936349
31,1703571308891,12.957615260092874
32,1703571309209,12.18546191347152
33,1703571309580,12.149767794880697
34,1703571310462,14.864181913205687
35,1703571311686,12.276054845447517
36,1703571315395,12.783972360104489
37,1703571316318,12.896344309974323
38,1703571317223,12.329801324440167
