,cutTime,cutAcc
0,1703571473095,12.09483892113976
1,1703571474883,12.987719927086932
2,1703571478230,13.463820152756462
3,1703571479099,14.42242919748927
4,1703571479595,13.57068007579952
5,1703571480847,12.531284403394649
6,1703571481678,13.179098064402657
7,1703571482750,16.20925496735466
8,1703571483202,15.760453302070026
9,1703571484307,14.169537253065464
10,1703571485204,13.674387484883592
11,1703571485801,14.677264132610759
12,1703571486816,13.584054523635356
13,1703571487099,12.467416409656733
14,1703571487634,17.855348818016555
15,1703571490067,13.63235446961082
16,1703571490758,13.315028061304165
17,1703571491425,16.33412789072802
18,1703571492522,12.519924946632242
19,1703571493277,16.455528427768645
20,1703571494170,15.94153157671112
21,1703571494538,12.375626950565586
22,1703571495305,16.356029862266737
23,1703571496253,12.62060050340985
24,1703571497372,15.578616805645199
25,1703571498310,12.758981808520224
26,1703571499367,15.392308431799608
27,1703571499569,12.06686290371404
28,1703571500385,14.581767459612466
29,1703571501436,15.938088990049977
30,1703571502819,13.899346749064899
31,1703571504001,13.541214874415019
32,1703571504970,12.688272111368752
33,1703571505175,12.931213921400964
34,1703571506071,13.998984802676185
35,1703571506354,12.368924931038096
36,1703571507449,12.685353918969899
37,1703571508338,14.07531044898415
38,1703571509555,14.27417634167023
39,1703571510532,13.492608043317455
40,1703571512563,12.038225046966861
41,1703571513419,14.78828427427719
42,1703571514597,18.093618385342054
43,1703571515653,17.053980125522784
44,1703571518292,12.879958115839859
45,1703571519494,12.296989998692112
46,1703571521178,12.087811996020704
47,1703571524149,12.208534036020925
