,cutTime,cutAcc
0,1703573899697,14.704738149598423
1,1703573899859,13.231693206367448
2,1703573901078,13.025861979716739
3,1703573902707,12.46553442666363
4,1703573904371,13.889846253763313
5,1703573904610,12.030138361421223
6,1703573905066,15.504337242459254
7,1703573905834,15.407348108779658
8,1703573906642,14.154500875750168
9,1703573907229,15.04410937163929
10,1703573907496,13.02849607486214
11,1703573907697,14.679470633639143
12,1703573908326,15.974650888697443
13,1703573908590,12.121960379132567
14,1703573908875,14.713631374368086
15,1703573909243,13.579819362899636
16,1703573909731,15.679904394909563
17,1703573910987,15.966326173059041
18,1703573911845,15.165854811373816
19,1703573912367,12.076160112430566
20,1703573912701,12.761238237766356
21,1703573913221,15.460836919771298
22,1703573913751,13.143518336055886
23,1703573913830,13.778781105474161
24,1703573914358,14.475088060732544
25,1703573914863,18.155636547396348
26,1703573915170,13.397510594199211
27,1703573915456,14.585945833487042
28,1703573915780,12.148931648368455
29,1703573916023,17.367741802636
30,1703573916512,13.53519231757548
31,1703573917038,14.300179337920136
32,1703573917161,12.92178822184192
33,1703573917403,13.024044390544661
34,1703573917689,12.634994657210536
35,1703573917892,12.040814829359604
36,1703573918297,12.267954434008507
37,1703573919068,13.68935561441889
38,1703573919558,14.452563336788641
39,1703573920084,15.417630983993002
40,1703573920368,12.816544490200679
41,1703573920896,13.717356491435838
42,1703573921749,13.02991396823376
43,1703573922036,14.942373748001843
44,1703573922385,12.15298970630316
45,1703573923049,12.78414061156185
46,1703573923659,13.698910007723278
47,1703573923982,13.341712240982156
48,1703573925041,14.022051501471317
49,1703573925366,12.201824876183183
50,1703573925771,13.619245672076888
51,1703573926057,13.060495750908258
52,1703573926300,13.410220447154192
53,1703573926990,14.514651107507316
54,1703573927808,16.68263170943959
55,1703573928251,12.214804502110104
56,1703573928531,14.871029842526815
57,1703573929305,14.175621308235417
58,1703573929669,12.740265955245995
59,1703573929964,12.039347576025053
60,1703573930199,12.581557391596776
61,1703573930978,13.445148637895718
62,1703573931294,12.171958345483196
63,1703573931618,16.1508355941663
64,1703573932150,16.06832333954212
65,1703573932268,14.215212859636276
66,1703573932876,15.10766417316438
67,1703573933323,14.184955326133906
68,1703573934016,14.710819655952486
69,1703573934626,12.911298717062792
70,1703573934868,15.324274576432016
71,1703573935400,14.794154849641734
72,1703573935719,12.75058038290791
73,1703573936212,13.594191319023034
74,1703573936937,13.099030112486163
75,1703573937225,13.160183794397174
76,1703573937791,16.357679725996928
77,1703573938452,15.4256507326741
78,1703573938684,12.674189436410819
79,1703573939011,16.346376409845433
80,1703573939578,17.167525816343222
81,1703573940106,16.95321435452218
82,1703573941083,13.072848996679884
83,1703573941770,12.509682005332415
84,1703573942098,15.777248379854106
