,cutTime,cutAcc
0,1663056277465,20.042499851325683
1,1663056278289,15.705138768860905
2,1663056279975,21.703687545022756
3,1663056280527,18.767158063635822
4,1663056280982,17.34525806290241
5,1663056281458,22.186480246698782
6,1663056281955,22.08986980637971
7,1663056282409,19.083369663035143
8,1663056282867,24.18403249133871
9,1663056283304,22.621733083313554
10,1663056283740,27.164664786840902
11,1663056284192,26.73105071330602
12,1663056284692,17.350692000521214
13,1663056285091,19.10594479043059
14,1663056285510,13.830924320582003
15,1663056285967,18.76049751982151
16,1663056286347,21.06480906195648
17,1663056286767,23.729832043677806
18,1663056287196,18.61790147337664
19,1663056287621,18.562658219139575
20,1663056288004,17.63810396061079
21,1663056288427,18.145685450777144
22,1663056289964,17.614085286494557
23,1663056290474,22.267878096843557
24,1663056290970,17.572438404046093
25,1663056291313,14.205394354123401
26,1663056291655,17.136315107535342
27,1663056292058,17.927879626743767
28,1663056292626,16.70977477228196
29,1663056293050,19.36440907526664
30,1663056293405,17.34050936887974
31,1663056293747,20.198274444743788
32,1663056294699,17.050698441031823
33,1663056295120,15.40165702599254
34,1663056295458,25.98763819093403
35,1663056295916,17.989533518588413
36,1663056296409,13.595861110275408
37,1663056297474,18.2235924205391
38,1663056297820,15.311966911465065
39,1663056298181,16.253438222513108
40,1663056298789,18.682377999930047
41,1663056299311,15.848696586955471
42,1663056299872,16.131118734332365
43,1663056300537,15.056843930044705
44,1663056302421,17.92608105505989
45,1663056303106,16.138827320555265
46,1663056303714,17.796872101185702
47,1663056304287,17.281503393288617
48,1663056304913,21.07994999073513
49,1663056305484,15.994993395446105
50,1663056305944,21.43221698356738
51,1663056306570,16.48922067117956
52,1663056307106,15.699953191493885
53,1663056307672,16.91857353595731
54,1663056308168,18.472251620082513
55,1663056308716,25.386096921394614
56,1663056309306,16.793511941398144
57,1663056309877,19.276359749338827
58,1663056310429,16.90017966476753
59,1663056311063,16.869675889126885
60,1663056311606,15.193824524599583
61,1663056312122,16.053450359854107
62,1663056313889,18.9383688607162
63,1663056314498,17.285026031313674
64,1663056315088,16.44944245268688
65,1663056315724,17.63682736743184
66,1663056316617,16.86800767753593
67,1663056317238,17.135683814711065
68,1663056317790,13.57793243816888
69,1663056318476,17.636554522852162
70,1663056319045,17.592049221445194
71,1663056319729,16.550393606075055
72,1663056321867,13.76949831894867
73,1663056322813,19.147667205009405
74,1663056323365,18.60484710740545
75,1663056324047,19.037188167214907
76,1663056325608,18.83417410929074
77,1663056326105,19.67753551080264
78,1663056326579,17.834970612957033
79,1663056327189,13.572453298489004
80,1663056327757,17.828342732839587
81,1663056328482,15.26336817511777
82,1663056329495,18.584002908397185
83,1663056329987,16.494026081164247
84,1663056330556,20.945116831581917
85,1663056331106,18.58143651415759
86,1663056331639,16.173465424175333
87,1663056332276,18.971795897896133
88,1663056334705,21.409457355044964
89,1663056336204,15.042703255992022
90,1663056336494,15.728084501216987
91,1663056337365,20.388732026651265
92,1663056338657,15.680739663418814
93,1663056339420,17.09492731210171
94,1663056341207,16.16062395646948
95,1663056341872,18.9596634924804
96,1663056342521,18.24281895810986
97,1663056343508,13.668625110595737
98,1663056344192,26.404460731376453
99,1663056344845,15.013223843541299
100,1663056345430,18.117505806422805
101,1663056348245,14.78001204627125
102,1663056349043,14.273947333408085
103,1663056351233,18.608632251533237
104,1663056352203,16.355590328147773
105,1663056353267,16.843735973155415
