,cutTime,cutAcc
0,1692387380547,12.492592341246054
1,1692387381074,15.201974205897383
2,1692387381277,13.086185653072175
3,1692387381692,13.229693736561881
4,1692387382292,24.13540607054746
5,1692387383347,13.150167811780717
6,1692387383672,17.5930277212826
7,1692387384283,12.893772462590098
8,1692387384890,12.27492934686649
9,1692387385337,18.254878776012678
10,1692387385824,12.385073113739045
11,1692387389036,15.15179146994866
12,1692387391185,19.336956595651714
13,1692387391511,12.007548530505238
14,1692387391754,31.319659983208087
15,1692387392242,26.423923861808998
16,1692387392648,14.436785400752129
17,1692387393947,29.90268287225905
18,1692387394435,28.666101169601387
19,1692387394963,24.849869797732584
20,1692387395491,21.87765081087689
21,1692387395774,12.200220912239388
22,1692387396019,23.110130038207757
23,1692387396464,12.125476732091704
24,1692387398088,30.139406942901665
25,1692387398861,26.77486078744937
26,1692387399552,21.78966091947194
27,1692387400769,13.439990925632362
28,1692387402069,20.332792329165542
29,1692387402881,14.684207138911075
30,1692387403572,22.42564755749584
31,1692387404668,12.012303178121845
32,1692387405765,21.73450234852197
33,1692387406414,18.70342187409597
34,1692387407065,32.97204319480111
35,1692387407592,12.02819732999103
36,1692387408039,20.6282258212554
37,1692387409258,24.49655884060288
38,1692387410314,21.42781665382254
39,1692387411003,17.838087401909462
40,1692387411776,16.509557898530506
41,1692387412669,23.786182747137172
42,1692387413765,17.887266266905545
43,1692387414822,13.321313757482967
44,1692387416650,19.51922851407018
45,1692387418111,19.613107781867548
46,1692387419209,18.892486375000008
47,1692387419858,20.915036210856478
48,1692387421076,20.235114316407373
49,1692387422133,15.933118992249666
50,1692387423634,12.070060981850064
51,1692387424569,12.7562616968829
52,1692387425340,14.091432891904578
53,1692387426233,14.907816034304622
54,1692387427288,22.779593632274672
55,1692387428183,12.104875613646346
56,1692387428587,22.25631409595188
57,1692387429645,19.207492824755523
58,1692387430293,16.79133564688288
59,1692387431187,18.25598986125828
60,1692387432202,12.987641737073487
61,1692387433137,19.270622106674967
62,1692387434112,13.682952563070605
63,1692387434720,12.91836174470911
64,1692387436143,16.039155169869584
65,1692387436993,12.306488248094224
66,1692387437401,20.849141220154763
67,1692387438620,18.275560487816524
68,1692387439309,19.11444705234776
69,1692387439960,21.75219605094054
70,1692387441138,20.42884382084277
71,1692387441829,16.79967534441931
72,1692387442884,14.280639539760289
73,1692387443736,15.699524719495562
74,1692387444549,15.797262701847366
75,1692387445280,16.243753563638464
76,1692387446256,12.623114637771952
77,1692387447228,13.064152492161327
78,1692387448569,13.729696019043365
79,1692387449340,14.88661307445369
80,1692387450112,13.841009925002924
81,1692387450842,15.321526905361651
82,1692387451616,14.028100358261781
83,1692387452753,16.88646353241894
84,1692387453727,15.269287752058187
85,1692387454417,18.0472223710133
86,1692387455188,18.4814259154361
87,1692387455472,12.073773821264913
88,1692387460631,15.535973388019857
89,1692387461321,15.750595105642823
90,1692387465383,13.198981140799997
91,1692387465625,15.983666179073865
