,cutTime,cutAcc
0,1657260286452,14.235090879014102
1,1657260289934,15.892048626745138
2,1657260291341,16.355240749254083
3,1657260292237,19.516702262296363
4,1657260293092,17.232188812308376
5,1657260293987,23.71118835201479
6,1657260294880,18.259153626429978
7,1657260295756,22.624601281335966
8,1657260296840,18.145836792717247
9,1657260298191,16.11170361610891
10,1657260299030,18.234747372644925
11,1657260299829,17.58681703218081
12,1657260300818,20.47054623915185
13,1657260301735,17.51295645474872
14,1657260302569,17.820305226610603
15,1657260302816,13.787117130635261
16,1657260303615,19.98135219674279
17,1657260308501,17.90434444030401
18,1657260309365,19.894104845252276
19,1657260310223,16.378448614394284
20,1657260311111,16.676157481702823
21,1657260312167,16.323855239598796
22,1657260313174,13.990120958608257
23,1657260314236,18.28435382047643
24,1657260315070,16.96127794463917
25,1657260316998,18.390038977591562
26,1657260317812,20.378124836376337
27,1657260318915,16.30766450811317
28,1657260319750,17.874563296519135
29,1657260320513,15.502331469631367
30,1657260321426,16.492258300387395
31,1657260325234,15.530134680999293
32,1657260326047,18.073991093723293
33,1657260326869,19.133426681464275
34,1657260327666,14.665525979776689
35,1657260328930,16.321116110663603
36,1657260329741,14.395021257372706
37,1657260330826,17.09216225593714
38,1657260331975,14.852577648219256
39,1657260332785,17.47773983204748
40,1657260333856,15.181336047116076
41,1657260334869,16.976935718602636
