,cutTime,cutAcc
0,1703573660174,12.439588241742584
1,1703573662369,12.551789844435497
2,1703573664671,12.918953764943208
3,1703573665049,12.585701826846373
4,1703573667729,14.662259916047116
5,1703573668702,14.293019916897428
6,1703573670153,12.129883639357143
7,1703573671138,12.105501527216845
8,1703573673536,13.275535783189355
9,1703573674878,12.246781530696502
10,1703573677921,13.728236080085964
11,1703573678981,12.335271285638994
12,1703573680647,12.025321422710833
13,1703573681702,12.928051055843916
14,1703573683080,12.299434327052209
15,1703573683730,12.13649802337753
16,1703573684404,14.012687424950649
17,1703573685395,12.342888221574935
18,1703573687018,12.076902502825744
19,1703573688605,12.509396934203039
20,1703573691162,13.543970233619213
21,1703573691934,13.103799506385696
22,1703573693273,12.456891985469122
23,1703573693923,12.50239829224347
24,1703573694295,12.686879663476232
25,1703573695059,12.469072345827977
26,1703573698187,12.4076242279222
27,1703573702333,12.279414982093023
28,1703573702571,12.155903537150222
29,1703573705051,12.907939440727498
30,1703573705984,12.1915706067267
31,1703573706593,15.115310641445062
32,1703573707688,12.141705799493929
33,1703573708525,12.163225134615491
34,1703573710207,12.16688867849201
35,1703573711060,12.252166211867433
36,1703573711954,12.613521767925603
37,1703573714553,12.350609559679683
38,1703573716623,12.027078519788484
39,1703573717562,12.228615026506997
40,1703573718491,13.517979948198429
41,1703573719750,12.022174044859906
42,1703573720807,12.296836557375112
43,1703573721822,12.028391007668557
44,1703573726098,12.151538752217974
45,1703573727750,12.060851828675418
46,1703573728602,12.214846706914315
47,1703573731577,13.432768637574418
48,1703573733396,12.318176918534066
49,1703573734167,12.078779712951274
