,cutTime,cutAcc
0,1692386178642,24.60311978106039
1,1692386179048,12.742373456543334
2,1692386179251,12.605395293818397
3,1692386180225,28.33387101387207
4,1692386180755,26.77176856066664
5,1692386181241,23.202214015999722
6,1692386181728,19.529436637892402
7,1692386182256,22.47394236628069
8,1692386182784,21.4336988507985
9,1692386183271,23.30929836139949
10,1692386183799,20.309466840472155
11,1692386184287,19.898715378575353
12,1692386184775,21.93187083472737
13,1692386185302,20.918993763198532
14,1692386185789,23.219663142996733
15,1692386186277,20.55863741564163
16,1692386186764,19.237726266560948
17,1692386187211,23.951779795276764
18,1692386187738,18.914877560647625
19,1692386188185,20.31675945806134
20,1692386188551,12.884804932968121
21,1692386188835,20.175885026967443
22,1692386189322,18.686769857796826
23,1692386189810,18.641158964729588
24,1692386190337,15.573966594640204
25,1692386192165,18.892632254848053
26,1692386192693,20.988534971063633
27,1692386193180,22.87098250669597
28,1692386193748,18.541045999607352
29,1692386193831,12.539208409709042
30,1692386194195,16.41872591703379
31,1692386194764,18.197861876734255
32,1692386195211,18.819531966621856
33,1692386195332,13.7951069366995
34,1692386195700,20.719024776657662
35,1692386196186,17.25695930514049
36,1692386196674,25.30127611154868
37,1692386197161,22.85271567457638
38,1692386197647,19.023213419684517
39,1692386198094,20.630571141882765
40,1692386198541,18.236998317320204
41,1692386199027,21.32395308562008
42,1692386199475,20.74635650771253
43,1692386199963,14.873824192124196
44,1692386201506,21.108665864474744
45,1692386202033,16.615140858357144
46,1692386202561,16.95349724949935
47,1692386202682,13.950550258103648
48,1692386203049,16.877610781924496
49,1692386203536,17.93403328800538
50,1692386203982,14.79990646824178
51,1692386204553,17.995223476568913
52,1692386205038,21.840658315533922
53,1692386205607,13.661965275295074
54,1692386206217,20.58717682187526
55,1692386206744,16.245704226675585
56,1692386207272,15.637538894582804
57,1692386207476,12.223410218083547
58,1692386208165,13.572214004419243
59,1692386209993,20.28760339513929
60,1692386210642,18.27441831675761
61,1692386211090,16.797732274992192
62,1692386212104,19.14304746711351
63,1692386212592,19.207536765790792
64,1692386213121,15.647024201929101
65,1692386213242,12.605955368210621
66,1692386213608,14.053604606710634
67,1692386214055,14.647083850519916
68,1692386214582,24.504017526665173
69,1692386215029,20.766735295508006
70,1692386215516,16.095318062450367
71,1692386216125,19.187891446428736
72,1692386217953,13.918180328541156
73,1692386219780,20.770565794269086
74,1692386220389,17.799562354585042
75,1692386220755,14.542083451597858
76,1692386221243,12.833303919073883
77,1692386221486,18.93682098515482
78,1692386222095,14.723815115371321
79,1692386222623,20.111332354639487
80,1692386223191,16.491006751991254
81,1692386223719,19.491671573243455
82,1692386224248,19.453841905261104
83,1692386224857,22.849962946811992
84,1692386225385,19.60312520132117
85,1692386225912,20.53388259368493
86,1692386226482,20.50463536255295
87,1692386226968,14.418634082627637
88,1692386228593,20.60810113857019
89,1692386229243,17.583104787337078
90,1692386229608,12.666101852815382
91,1692386229932,18.119687042275263
92,1692386230461,19.982108121499518
93,1692386230988,15.922298196145995
94,1692386231598,17.276318502873984
95,1692386232126,15.395170112439796
96,1692386232532,12.393121350715363
97,1692386232776,15.858279563484249
98,1692386233344,13.567766442860995
99,1692386233912,18.669521090875204
100,1692386234440,16.12961020198413
101,1692386235050,16.166786257396836
102,1692386235577,12.386617738131946
103,1692386236227,12.003646644966937
104,1692386236471,19.202608306486415
105,1692386237243,18.644569026620864
106,1692386238909,16.020574464871196
107,1692386239598,15.667316905204334
108,1692386240371,15.040647043579787
109,1692386241367,16.008736048286167
110,1692386242157,15.19350453521787
111,1692386243091,13.673099379431497
112,1692386243821,15.435035052465564
113,1692386244634,14.499887067572846
114,1692386246136,14.20942302687997
115,1692386247193,14.22633500002854
