,cutTime,cutAcc
0,1703573362789,12.832815397528059
1,1703573366756,12.935803519241727
2,1703573366959,12.707333891692121
3,1703573367772,13.460280515015402
4,1703573369112,13.119609805623718
5,1703573370099,12.867585493705791
6,1703573371388,14.591107575323033
7,1703573372442,12.866028088146269
8,1703573372604,12.269028072026357
9,1703573373486,12.848589911569684
10,1703573374393,13.459438993817981
11,1703573375724,12.730455352576643
12,1703573376588,13.957178206409006
13,1703573377720,12.45453520235286
14,1703573379711,12.177507172418348
15,1703573379916,12.479396496536914
16,1703573380848,12.969902006470893
17,1703573383744,12.11687433179737
18,1703573386453,12.364003692458848
19,1703573387104,13.647284898969364
20,1703573387429,12.64826992311065
21,1703573388326,12.44638303515531
22,1703573389362,12.71930902164734
23,1703573390311,12.334307632163307
24,1703573391329,13.049988610587807
25,1703573392463,13.18040960947912
26,1703573394019,12.93710586515679
27,1703573398272,12.669742146513595
28,1703573399895,12.870938296663875
29,1703573400782,12.341416429011685
30,1703573401034,12.148496354736892
31,1703573401907,12.73526001218172
32,1703573403306,13.130081706351259
33,1703573404162,14.330420601781693
34,1703573405286,12.31738140650074
35,1703573406027,13.44493548474572
36,1703573407167,12.461729353477926
37,1703573408058,13.523122954836976
38,1703573409481,13.485648558996992
39,1703573410578,14.497979389660248
40,1703573411715,13.018179344789422
41,1703573413541,12.654074134093504
42,1703573413744,12.18626793737061
43,1703573414761,12.151430154625427
44,1703573418413,12.521304513424361
45,1703573421152,12.787709086348471
46,1703573422265,14.13231568652089
47,1703573423208,12.60451460157808
48,1703573424348,13.430450446735401
49,1703573425725,15.800523297969349
50,1703573426861,12.654803765083793
51,1703573428081,12.807593200212297
52,1703573431267,12.728245102323722
53,1703573432377,15.34425766289428
54,1703573433579,13.199567285737663
55,1703573434669,13.309485184323801
56,1703573435836,15.469780369422821
57,1703573440833,12.081989179624879
58,1703573442296,12.25913854883574
59,1703573443310,12.565953239550204
60,1703573444976,13.468304555740959
61,1703573445217,12.124491510983372
62,1703573449848,12.408446700441164
63,1703573450132,12.922600074443245
64,1703573452549,14.104914328145602
65,1703573464225,12.629964795967181
66,1703573464895,24.077691676240622
