,cutTime,cutAcc
0,1692386497637,12.582907680643457
1,1692386497920,12.151232367399203
2,1692386501821,13.885124654621867
3,1692386502550,12.702395077025992
4,1692386503119,14.103765833929577
5,1692386504134,13.061650592384003
6,1692386504744,13.426951820519994
7,1692386505637,13.441477422117927
8,1692386506612,15.250366678280304
9,1692386507911,12.82743372786497
10,1692386508439,13.366729558954576
11,1692386509130,13.80628881356965
12,1692386509658,14.17899318218336
13,1692386510226,15.065504484327262
14,1692386510916,13.307799373317446
15,1692386512094,13.713861484984568
16,1692386512825,13.511860095883984
17,1692386513718,14.330223798275068
18,1692386514449,14.065831675584148
19,1692386515424,15.013171558199687
20,1692386516277,13.091892982771611
21,1692386517089,15.754943282508162
22,1692386518469,12.974623641359777
23,1692386519526,14.271449783299094
24,1692386520053,12.754186785782553
25,1692386521718,13.374168996365569
26,1692386522449,12.29057974860035
27,1692386523099,13.74679882804583
28,1692386526105,12.25372712284089
29,1692386528501,12.569149979344719
30,1692386530410,13.73015254694308
31,1692386531952,12.480045575023215
32,1692386533130,12.536605173274673
33,1692386534552,12.41048146618271
34,1692386538775,12.362350877171137
35,1692386539993,12.427470173587231
36,1692386541820,12.820175584740888
37,1692386543161,12.546358001423835
38,1692386544297,14.627859395963155
39,1692386545516,12.014553684640056
40,1692386546775,13.0921857020836
41,1692386547710,12.286423261233333
42,1692386548603,12.481823725863226
43,1692386549577,12.076646268626671
44,1692386550714,12.556394354046269
45,1692386554654,12.502709676488385
46,1692386556684,12.723844069287916
47,1692386557903,12.715257570287015
48,1692386558959,12.359093668336781
49,1692386561193,13.008137707393976
50,1692386562492,12.121198339305936
51,1692386563385,12.10456983880106
52,1692386565862,12.669694929360395
53,1692386567364,12.571032650430672
54,1692386568501,12.791084379009746
55,1692386569477,13.45755475580758
56,1692386570857,12.043468610462183
57,1692386573213,13.114092272788612
58,1692386574635,12.106820486923448
59,1692386576828,12.351682142573672
60,1692386579264,13.547999850913971
61,1692386584340,12.06340962847081
62,1692386592584,13.406773749538829
63,1692386595142,13.702733543323681
64,1692386595346,12.102378425235221
65,1692386597051,12.372477949275767
66,1692386603955,12.287310239728708
67,1692386607935,12.62113053155144
