,cutTime,cutAcc
0,1692387091307,12.170975242716672
1,1692387094353,13.000543757247126
2,1692387095490,12.06888438725549
3,1692387096424,12.271944784207717
4,1692387098902,12.330613660850142
5,1692387101420,12.110741107302772
6,1692387104059,12.483853135665607
7,1692387105196,12.24797287691642
8,1692387106780,12.173388483288809
9,1692387107754,12.430811190701307
10,1692387109257,12.074176443233094
11,1692387112140,12.085659643787398
12,1692387113562,12.45710536112732
13,1692387120597,12.95027520416158
14,1692387127410,12.497507470005335
15,1692387128831,13.410114275624062
16,1692387131836,12.405182536204117
17,1692387135287,13.282888658897527
18,1692387136669,12.515382746218691
19,1692387143856,13.355183783007528
20,1692387148405,12.634158879003342
21,1692387155909,12.404348021176485
22,1692387158791,12.493393585804908
23,1692387165979,15.769007466249896
24,1692387166954,12.142845962134245
25,1692387167279,12.868904207650989
26,1692387172071,12.577497113585272
27,1692387181167,12.042326922585268
28,1692387182712,13.09958448430381
29,1692387185350,12.842922130476497
30,1692387189006,13.359404906547642
