,cutTime,cutAcc
0,1646090073932,17.491542840700305
1,1646090076128,20.48128740851551
2,1646090076360,32.03314134544572
3,1646090076612,28.88913474377255
4,1646090076823,38.76800096998628
5,1646090077053,37.3150409166051
6,1646090077284,34.41453255567155
7,1646090077535,26.761145144311463
8,1646090077745,33.03777935041224
9,1646090077997,30.21167674486663
10,1646090078228,31.093687470897063
11,1646090078458,37.02688984857998
12,1646090078690,27.36928166590568
13,1646090078920,30.176938090475613
14,1646090079171,32.06867668135438
15,1646090079402,36.35890484849226
16,1646090079633,41.126618157788236
17,1646090079883,27.97493913052999
18,1646090080114,35.57874862375856
19,1646090080346,38.56265644952824
20,1646090080578,28.541785825738618
21,1646090081309,13.818615361611235
22,1646090081558,26.397150826445532
23,1646090081789,36.7114917389197
24,1646090082040,33.50165623456049
25,1646090082271,37.44677111760204
26,1646090082522,38.6533576872603
27,1646090082752,37.223414797603105
28,1646090083001,39.853777894959194
29,1646090083234,40.12514084797602
30,1646090083484,35.361365445422635
31,1646090083715,39.50552987273931
32,1646090083947,36.15728441406262
33,1646090084177,39.59385942763577
34,1646090084429,28.322743185334925
35,1646090084660,31.967764649411148
36,1646090084892,35.588582120288706
37,1646090085141,29.3055908978334
38,1646090085373,35.68684381928989
39,1646090085603,35.799493034837084
40,1646090085833,33.47620342911073
41,1646090086084,32.2843748476235
42,1646090086315,32.92448088353397
43,1646090086567,32.43549022149273
44,1646090087625,29.092258942789385
45,1646090087856,29.479610598127802
46,1646090088105,34.121189928157094
47,1646090088336,35.17409920527373
48,1646090088568,37.29282679111132
49,1646090088798,38.31450605057502
50,1646090089050,30.054721284124497
51,1646090089280,34.60506812306361
52,1646090089511,33.807956302111485
53,1646090089743,45.599502504014104
54,1646090089992,34.32377304475987
55,1646090090224,41.57004679967451
56,1646090090474,31.032193556019095
57,1646090090706,32.29867803016617
58,1646090090936,41.7044884210281
59,1646090091187,33.65751425709668
60,1646090091418,34.373650129830274
61,1646090091648,39.867105818446426
62,1646090091899,33.91531565897733
63,1646090092650,14.806178553656292
64,1646090092997,27.17288748559308
65,1646090093247,39.14711678543618
66,1646090093479,35.908733244959755
67,1646090093729,29.17520662804889
68,1646090093959,32.34677353771059
69,1646090094191,41.004152424181946
70,1646090094442,33.20883546249599
71,1646090094673,43.24317107230038
72,1646090094923,37.38982661576667
73,1646090095153,43.18285522971414
74,1646090095403,34.74232577885882
75,1646090095635,34.08520552715129
76,1646090095865,36.53505879007907
77,1646090096117,35.415522959474195
78,1646090096365,31.016476947306508
79,1646090096599,37.88940521862877
80,1646090096849,29.786031332541587
81,1646090097080,34.01736146584695
82,1646090097311,32.40383907248079
83,1646090097561,34.01091152488439
84,1646090098330,14.49949000910057
85,1646090098659,35.90827563110711
86,1646090098909,29.57833241109047
87,1646090099159,29.39111724543138
88,1646090099392,34.51274182961793
89,1646090099621,35.7549253331316
90,1646090099853,31.363101036740133
91,1646090100103,36.76591964088385
92,1646090100355,27.902539171017843
93,1646090100584,35.896243199727515
94,1646090100844,29.33865299874575
95,1646090101067,35.74821765657407
96,1646090101317,38.01195919155878
97,1646090101567,33.0843220057012
98,1646090101799,37.27952623388071
99,1646090102048,31.31006892628522
100,1646090102278,32.363527987887984
101,1646090102529,36.63978435889354
102,1646090102779,30.800163233630126
103,1646090103010,32.71244547256122
104,1646090103261,35.07155039873382
105,1646090103491,34.412505712772976
106,1646090104282,13.933925792119386
107,1646090104589,26.903307325218474
108,1646090104839,37.83512580508132
109,1646090105070,30.17431005429072
110,1646090105321,30.325647434675897
111,1646090105591,28.668578834055342
112,1646090105822,43.63116080275213
113,1646090106072,29.693615955355945
114,1646090106323,34.816096939426885
115,1646090106573,36.53172441976066
116,1646090106825,35.36516107900349
117,1646090107073,37.03223254295371
118,1646090107324,31.029268726788523
119,1646090107556,27.868098949161585
120,1646090107824,25.79244985096294
121,1646090108056,35.21207633236359
122,1646090108306,36.69494322509156
123,1646090109076,13.691524368125632
124,1646090109443,36.08519771429393
125,1646090109692,36.259196077250614
126,1646090109944,38.93139203997958
127,1646090110193,31.096841564397323
128,1646090110443,32.858130072238744
129,1646090110694,34.22207212138863
130,1646090110925,34.55958926192282
131,1646090111175,34.473016672000725
132,1646090111446,29.573669538438715
133,1646090111677,30.99818206674838
134,1646090111927,32.320426924536314
135,1646090112177,29.83513681955685
136,1646090112427,29.137269034477132
137,1646090112677,32.690910368042765
138,1646090112909,28.104614258338007
139,1646090113160,26.744989917463606
140,1646090113411,27.26689152567421
141,1646090114525,32.64585092217442
142,1646090114757,27.017603816659893
143,1646090115066,25.977183747045906
144,1646090115316,36.42925351310828
145,1646090115566,31.19535645338742
146,1646090115797,35.25150282684649
147,1646090116049,35.9576477487015
148,1646090116278,34.8759061206674
149,1646090116548,28.143316058204103
150,1646090116779,30.25150119345997
151,1646090117029,28.681269196179834
152,1646090117279,34.47725768154979
153,1646090117550,30.405188357862492
154,1646090117799,31.872030332550843
155,1646090118050,30.91101218925977
156,1646090118301,29.615779049947765
157,1646090118571,39.771012408731735
158,1646090118839,24.581416664639978
159,1646090119976,26.777435813059583
160,1646090120457,27.005550029140863
161,1646090120880,22.540156268489117
162,1646090121497,25.32049148562549
163,1646090121977,26.977391216231137
