time,x,y,z
0,0.05009093,-0.014660761,-0.01954768
0,0.010995571,-0.01343903,-0.02076941
0,-0.047647472,-0.01588249,-0.018325951
0,-0.05375612,-0.01954768,-0.014660761
0,-0.01710422,-0.02687806,-0.00855211
0,0.01954768,-0.030543251,0.00122173
0,0.018325951,-0.02809979,0.010995571
0,-0.01343903,-0.01954768,0.01343903
0,-0.04520401,-0.02076941,0.010995571
0,-0.036651902,-0.021991141,0.00977384
0,0.0122173,-0.025656331,0.00977384
0,0.05375612,-0.029321522,0.010995571
0,0.03176498,-0.0244346,0.01343903
0,-0.03176498,-0.02076941,0.010995571
0,-0.05619958,-0.021991141,0.010995571
0,-0.02321287,-0.025656331,0.014660761
0,0.021991141,-0.021991141,0.021991141
0,0.03420844,-0.018325951,0.01954768
0,0.01343903,-0.01588249,0.01588249
0,-0.010995571,-0.02076941,0.014660761
0,-0.025656331,-0.01954768,0.01588249
0,-0.02076941,-0.01954768,0.01588249
0,0.0,-0.01710422,0.01343903
0,0.0122173,-0.021991141,0.0122173
0,0.00855211,-0.02321287,0.01588249
0,-0.00122173,-0.02076941,0.02321287
0,-0.0073303804,-0.018325951,0.02687806
0,-0.0073303804,-0.021991141,0.02687806
0,-0.0073303804,-0.03298671,0.0244346
0,-0.00488692,-0.04276055,0.02321287
0,0.00977384,-0.043982282,0.021991141
0,0.00610865,-0.03909536,0.01710422
0,0.0036651902,-0.043982282,0.010995571
0,0.010995571,-0.05009093,0.010995571
0,0.00488692,-0.0488692,0.01588249
0,0.00122173,-0.04520401,0.02076941
0,0.00122173,-0.03909536,0.025656331
0,-0.010995571,-0.03298671,0.02809979
0,-0.014660761,-0.03420844,0.02687806
0,0.014660761,-0.03787363,0.025656331
0,0.05009093,-0.03298671,0.029321522
0,0.03420844,-0.02687806,0.030543251
0,-0.0073303804,-0.029321522,0.02076941
0,-0.0073303804,-0.036651902,0.00977384
0,0.01954768,-0.03543017,0.0
0,0.02321287,-0.02809979,-0.0036651902
0,0.01710422,-0.0244346,-0.0073303804
0,0.00855211,-0.02076941,-0.00610865
0,-0.0244346,-0.014660761,-0.00244346
0,-0.0244346,-0.01710422,0.0036651902
0,0.01343903,-0.030543251,0.010995571
0,0.02809979,-0.043982282,0.021991141
0,0.014660761,-0.05253439,0.03176498
0,0.00244346,-0.054977853,0.036651902
0,0.00244346,-0.05253439,0.03543017
0,0.02809979,-0.05009093,0.030543251
0,0.06230823,-0.0488692,0.02321287
0,0.06963861,-0.043982282,0.014660761
0,0.04520401,-0.03909536,0.0036651902
0,0.00122173,-0.03176498,-0.00977384
0,-0.01343903,-0.021991141,-0.014660761
0,0.025656331,-0.02321287,-0.021991141
0,0.04520401,-0.02809979,-0.02321287
0,0.018325951,-0.03543017,-0.02809979
0,-0.02687806,-0.054977853,-0.03420844
0,-0.04153882,-0.06352996,-0.03176498
0,-0.021991141,-0.05986477,-0.02076941
0,0.00855211,-0.05619958,-0.010995571
0,0.018325951,-0.0488692,0.0
0,-0.010995571,-0.04642574,0.00610865
0,-0.043982282,-0.05009093,0.00488692
0,-0.025656331,-0.054977853,0.0
0,0.030543251,-0.051312663,-0.00122173
0,0.05986477,-0.04520401,-0.00244346
0,0.04153882,-0.03298671,-0.0073303804
0,-0.0073303804,-0.029321522,-0.01343903
